Y_US_all_obs,Pi_US_all_obs,R_US_all_obs
-1.5242321218419619,0.0869652045598638,0.20147976074490237
-1.5880128443246377,-0.16680687827532087,-0.11296975405190625
-2.4019542485435252,-0.5829456062424975,-0.3185053588092105
-2.4490243070985684,-0.9400475705981747,-0.6578747826582808
-1.9532752782486895,-0.5465409699008361,-0.7530324482899327
-1.726587729585205,-0.08182495617514336,-0.7488822517215771
-1.6349358084749355,-0.3280758068896041,-0.7513761614250992
-1.7560655025416594,-0.2756151328149716,-0.8292329999514951
-1.4950458524475962,0.15772474933268052,-0.8734219151014598
-1.010447752934418,-1.0284241686869697,-0.8742818071834891
0.06098373782688071,-0.12181301521971659,-0.9315946472848033
0.4826111352317142,-0.48591453942034196,-0.9365907659860194
0.3217915136694671,-0.02249635013402366,-0.9349114866224578
0.3673935500808412,-0.08299321308629787,-0.9332707778880348
0.5408968783250145,-0.22901531418127938,-0.8295145452615055
0.7121236401090414,0.20279780796589353,-0.700814881210608
0.9163865689812312,-0.3616024111646283,-0.5708904752569997
0.5472498643776191,-0.19109613182827345,-0.4528039406978731
0.5811841813285312,0.6347237283174134,-0.32495960673939606
0.3891393241737262,0.06622927068270085,-0.19610450827758813
0.780157941540871,-0.34547999104313454,-0.0778571903742668
0.20545022839097982,0.03302549263000335,0.03359317749798817
-0.3216757786532298,0.07447788498279959,0.11771028437994271
-0.181283692207046,-1.2762518150492232,0.11771028437994271
-0.5550877719294078,0.11017239870894507,0.12017788782427152
-0.5728850202217473,0.26140238796166937,0.118533348094778
-0.5978403378250619,-0.2339627119610159,0.0744836026514038
-0.5531020930471087,0.35324873475327306,-0.06877214529005163
-1.4502029793712623,0.21296632458517734,-0.40614050964994264
-1.262442726396884,0.42545099441639295,-0.666203256240779
-1.9298389820596284,0.6672545501887333,-0.7021559101742335
-3.735123383868455,-3.187879362257705,-1.0873182028084447
-4.248628618490891,-1.5495291234317816,-1.140162168684236
-3.776764780389641,-0.33557311647211435,-1.1408585217087608
-2.9093621398658343,-0.007725296457769364,-1.1462869873688057
-1.5681385628369071,-0.0851452151807739,-1.1554325017857827
-1.0271427178500048,-0.7066036148639141,-1.1524907662162593
-0.1449744437419298,-0.9003954926197532,-1.1371651818285509
0.4169749167916237,-0.5724737863736945,-1.138787277464413
0.6699433566664581,-0.05894052697113256,-1.138787277464413
0.2645122046466497,0.19621092824886818,-1.1463959945561586
0.6964782402288705,0.2659603777252006,-1.162126473908006
0.4344845828521571,-0.21529743465248793,-1.1648236990189837
1.1589862611781854,-0.41702710619428107,-1.1671331477461018
1.4143464170203401,-0.3036337459679457,-1.1601022248359356
1.3065412044072744,-0.6541664386880367,-1.1471766957754141
0.9557785249905137,-0.41552259148709664,-1.1497341887757142
0.6371717411076006,-0.201471865698443,-1.1454360005528879
0.9821677594333167,-0.464181848078744,-1.1496201706717328
0.6296757731366398,-0.9744965299610102,-1.156909926019941
0.8590713057600396,-0.32573319117436816,-1.1646293275294513
1.0350231180671798,-0.4961296493921803,-1.163796598887816
0.2906023614084319,-0.24418040932352292,-1.1671331477461018
0.9902438296137461,-0.33544937290748544,-1.162126473908006
1.4226563806252202,-0.6095257009479514,-1.1629305335559617
1.2150498198538529,-1.1140829994777477,-1.1606666142037223
1.198229795514294,-1.5295613271616229,-1.157931783242488
1.1235181556807916,-0.1798520775991761,-1.1546215476225008
0.712092625693117,-0.47547209263697676,-1.1512878326327347
0.12935646057687933,-0.8612897953376102,-1.147637512693971
0.03602591464311189,-0.9035632307440807,-1.09556108311678
-0.06568156369262113,-0.15042396695176488,-1.0921455877024022
-0.0882969300679548,-0.4004760147097074,-1.0863175092309714
-0.13587686538869548,-0.21765480683874394,-1.0740556620855541
-0.11993003762249543,-0.17934597262515709,-1.0112780931373366
-0.1302510981505023,-0.7687875071386258,-0.948727961570937
0.06803809069335642,-0.3330946158602896,-0.8975119495474264
0.29168776339627556,-0.09140031999618206,-0.885519809198784
0.27122603140963264,-0.06859881942791451,-0.824585503862571
0.435403393595557,-0.33373361831693954,-0.7524473721026277
0.4431319569299319,-0.3673523762342943,-0.7057698727665727
0.07959414124201203,-0.4963471077152852,-0.6320328850588065
0.17997663269770925,-0.6471338987259107,-0.5863936230463738
0.05016068866670054,-0.14578782214572988,-0.5880641419860292
